220.04678 53.508329 1.0
213.506354 55.697798 1.0
215.325232 52.619043 1.0
216.847292 54.126455 1.0
208.083248 51.51555 1.0
216.512887 55.649506 1.0
212.772906 51.661003 1.0
211.082828 56.966456 1.0
215.821089 54.028578 1.0
219.941908 53.057661 1.0
216.113139 53.043078 1.0
211.137183 56.353323 1.0
218.092497 55.952317 1.0
208.431281 52.231455 1.0
216.16272 54.230773 1.0
214.637187 52.747237 1.0
210.323866 51.484876 1.0
213.217999 53.423577 1.0
215.427173 55.541173 1.0
218.884432 55.647572 1.0
219.647877 55.658527 1.0
219.68901 51.895547 1.0
213.174419 56.912968 1.0
214.398095 53.867376 1.0
210.01743 54.629896 1.0
220.102155 53.713456 1.0
215.781047 51.76793 1.0
213.853534 52.920477 1.0
208.759674 54.342439 1.0
210.505772 56.927629 1.0
209.19137 50.598984 1.0
208.687462 55.854374 1.0
216.55947 50.155771 1.0
219.211262 53.1459 1.0
215.73512 53.791444 1.0
210.359434 52.605032 1.0
215.986093 54.973825 1.0
212.087557 53.183002 1.0
211.440714 55.702523 1.0
210.146235 51.302742 1.0
220.127962 53.615904 1.0
220.035016 53.816917 1.0
217.833806 51.400908 1.0
208.780538 55.725073 1.0
209.751032 51.913421 1.0
208.002286 55.640415 1.0
219.801855 54.976238 1.0
208.581271 52.32291 1.0
211.05036 52.037389 1.0
213.165248 53.74538 1.0
208.663945 51.123108 1.0
213.949918 54.780021 1.0
213.121094 51.062709 1.0
213.160063 52.461184 1.0
220.310538 50.686333 1.0
214.473381 51.258896 1.0
216.770349 50.382577 1.0
210.587976 54.868372 1.0
216.65754 51.014351 1.0
215.534257 50.502969 1.0
211.263712 51.404971 1.0
208.286725 54.225361 1.0
210.584065 54.896915 1.0
217.374447 52.99058 1.0
213.802192 53.43491 1.0
217.215127 52.865892 1.0
208.267082 56.241803 1.0
213.19695 54.374529 1.0
217.870149 55.658032 1.0
209.220476 51.775753 1.0
214.955335 56.611685 1.0
212.040448 55.612105 1.0
209.77688 50.014679 1.0
209.012786 56.39561 1.0
220.350857 53.314877 1.0
219.038024 51.311423 1.0
216.202518 54.75286 1.0
210.057195 51.245057 1.0
214.418011 52.891201 1.0
209.822718 56.304957 1.0
214.679972 54.25374 1.0
216.882481 51.70341 1.0
213.993994 54.569118 1.0
218.584338 53.397834 1.0
218.401559 54.851261 1.0
219.769329 50.360477 1.0
217.104411 52.671245 1.0
218.485432 50.217097 1.0
211.852588 55.305161 1.0
215.991079 55.79463 1.0
213.605134 50.554783 1.0
219.0801 51.53563 1.0
218.932989 50.198579 1.0
216.072463 55.54652 1.0
212.043667 55.137988 1.0
217.420675 55.367502 1.0
219.658254 50.533695 1.0
209.867633 53.565908 1.0
208.197936 53.794173 1.0
210.885958 55.821053 1.0
219.343641 56.811851 1.0
210.462652 55.650196 1.0
211.512628 50.122599 1.0
218.391113 56.76616 1.0
215.912249 55.212089 1.0
214.518375 52.566943 1.0
217.753863 51.180062 1.0
