3.0492 0.2 0 0.2 0 0.18325377587171363 0.17377311860630112
3.0492 0.2 0 0.4 1 0.2113555845608801 0.1260520276406439
3.0492 0.2 0 0.6 2 0.8065075517434271 0.15633273095950104
3.0492 0.2 0 0.8 3 1.045795263844863 0.19416931561297504
6.0173 0.2 0 0.2 0 0.16226116368608542 0.177308787512553
6.0173 0.2 0 0.4 1 0.4571623907020258 0.13906704621435
6.0173 0.2 0 0.6 2 0.8029937749631175 0.15399596019783712
6.0173 0.2 0 0.8 3 0.7572955273289913 0.16309217595822545
11.863 0.2 0 0.2 0 -0.22666371177103778 -0.16267601233350426
11.863 0.2 0 0.4 1 0.4372570126005192 0.1245944483549913
11.863 0.2 0 0.6 2 0.5551636801114418 0.11858656426073899
11.863 0.2 0 0.8 3 0.8746913189387704 0.15547263483907367
23.373 0.2 0 0.2 0 -0.16703580657069028 -0.20184865697474752
23.373 0.2 0 0.4 1 0.12027654731143103 0.14114587228168285
23.373 0.2 0 0.6 2 0.41711271071736183 0.1361305980942275
23.373 0.2 0 0.8 3 0.7273286575612157 0.1776206386944131
3.0492 0.3 1 0.2 0 0.022152022406044424 0.164227354872431
3.0492 0.3 1 0.4 1 0.2154388935930003 0.11026925249530968
3.0492 0.3 1 0.6 2 0.610868668446992 0.12309461538045292
3.0492 0.3 1 0.8 3 1.0301135500119412 0.17086317748232024
6.0173 0.3 1 0.2 0 -0.2957109624890957 -0.19348700342360983
6.0173 0.3 1 0.4 1 0.26046331297857905 0.13217017260965636
6.0173 0.3 1 0.6 2 0.3195308713773384 0.12070119825320001
6.0173 0.3 1 0.8 3 0.9171270718232044 0.1831072567139157
11.863 0.3 1 0.2 0 0.8591281256915246 0.3490389853363325
11.863 0.3 1 0.4 1 0.20721398539499888 0.20428407172121357
11.863 0.3 1 0.6 2 0.46507339381869145 0.201866164184348
11.863 0.3 1 0.8 3 1.280209485874456 0.3447707558351288
23.373 0.3 1 0.2 0 0.22855142304048767 0.42651904668716695
23.373 0.3 1 0.4 1 0.36150170929609954 0.307687729143586
23.373 0.3 1 0.6 2 0.6404300012356356 0.3185289187953708
23.373 0.3 1 0.8 3 1.6847481362494336 0.5972260635119025
3.0492 0.4 2 0.2 0 0.45190659178244164 0.17750509904282707
3.0492 0.4 2 0.4 1 0.09351758793969848 0.11041927568600439
3.0492 0.4 2 0.6 2 0.3767070647354419 0.10799424331534614
3.0492 0.4 2 0.8 3 0.8289092521430683 0.15472898908975224
6.0173 0.4 2 0.2 0 -0.06618527211383306 -0.21390140735583713
6.0173 0.4 2 0.4 1 0.2135323456065718 0.1464530452000616
6.0173 0.4 2 0.6 2 0.5469781428780989 0.15136729543162206
6.0173 0.4 2 0.8 3 0.697432888367317 0.18259144597440702
11.863 0.4 2 0.2 0 0.38081564029697523 0.2298676318367477
11.863 0.4 2 0.4 1 -0.14084896817485235 -0.1511154018846771
11.863 0.4 2 0.6 2 -0.015207332133132969 -0.12983251775497798
11.863 0.4 2 0.8 3 1.1471336537173975 0.23961967838939818
23.373 0.4 2 0.2 0 0.018240810098488002 0.21116598339845347
23.373 0.4 2 0.4 1 0.18497711194340405 0.14643627433459624
23.373 0.4 2 0.6 2 0.3328617006519628 0.13437242042778494
23.373 0.4 2 0.8 3 0.5399639339714246 0.16630732856031832
3.0492 0.5 3 0.2 0 0.016991429415821102 0.15106762709345406
3.0492 0.5 3 0.4 1 0.03979903457787411 0.10287726157254297
3.0492 0.5 3 0.6 2 0.12621744984073818 0.08679411018342408
3.0492 0.5 3 0.8 3 0.40997602863428895 0.11270325332371509
6.0173 0.5 3 0.2 0 0.8516432506034536 0.2873201014127046
6.0173 0.5 3 0.4 1 0.03581832435889501 0.16621331053067995
6.0173 0.5 3 0.6 2 0.08168183037280023 0.14101258405135475
6.0173 0.5 3 0.8 3 0.3035216933836727 0.17472207293897274
11.863 0.5 3 0.2 0 -0.38219383232983895 -0.19080658069313652
11.863 0.5 3 0.4 1 0.15202023289220332 0.1275211556453671
11.863 0.5 3 0.6 2 -0.015246951312692932 -0.1070082108894126
11.863 0.5 3 0.8 3 0.7424126654237599 0.16075986115184146
23.373 0.5 3 0.2 0 -0.1540462241679006 -0.19860208478917077
23.373 0.5 3 0.4 1 0.14263503508658987 0.1369679598275141
23.373 0.5 3 0.6 2 0.28958668640957963 0.1230544234764261
23.373 0.5 3 0.8 3 1.0642824953325178 0.20504499235547646
3.0492 0.6 4 0.2 0 0.04377388274998639 0.3812826527083007
3.0492 0.6 4 0.4 1 0.39647270154047143 0.28341818667852814
3.0492 0.6 4 0.6 2 -0.18524304610527464 -0.22448976917291477
3.0492 0.6 4 0.8 3 0.29809482336290893 0.26500536255526486
6.0173 0.6 4 0.2 0 -0.31183632059519784 -0.31056063654191457
6.0173 0.6 4 0.4 1 0.20987487318227935 0.21209353997797067
6.0173 0.6 4 0.6 2 -0.04793202570172473 -0.17578248914974007
6.0173 0.6 4 0.8 3 0.02092576936083869 0.2021239414182304
11.863 0.6 4 0.2 0 0.479345117582931 0.3756814559062726
11.863 0.6 4 0.4 1 0.1595390126148575 0.24635120876998787
11.863 0.6 4 0.6 2 -0.13928710481233453 -0.21021753320322775
11.863 0.6 4 0.8 3 0.5774606759071795 0.28187207725884483
23.373 0.6 4 0.2 0 0.575724966017218 0.28531789579922057
23.373 0.6 4 0.4 1 0.0840677390122338 0.18086738559105195
23.373 0.6 4 0.6 2 -0.15021239238785683 -0.1570154224853699
23.373 0.6 4 0.8 3 -0.05665212958767557 -0.17819953530106836
